"Data","Start time","Giorno della settimana","Mese","Meteo previsto","Meteo effettivo","Transato previsto","Transato pianificato","Transato effettivo","Produttività target","Produttività effettiva","Teste Suggerite","Teste Pianificate","Teste Effettive"
"22/07/2021","11:00","Thursday","July","","03d","","","314.35","","104","","","3"
"22/07/2021","10:30","Thursday","July","","01d","","","177.8","","177","","","1"
"22/07/2021","10:00","Thursday","July","","01d","","","39.15","","39","","","1"
"22/07/2021","09:30","Thursday","July","","03d","","","","","","","",""
"22/07/2021","09:00","Thursday","July","","03d","","","","","","","",""
"21/07/2021","23:30","Wednesday","July","","01n","","","","","","","",""
"21/07/2021","23:00","Wednesday","July","","01n","","","","","","","","2"
"21/07/2021","22:30","Wednesday","July","","02n","","","","","","","","2"
"21/07/2021","22:00","Wednesday","July","","02n","","","","","","","","2"
"21/07/2021","21:30","Wednesday","July","","01n","","","","","","","","3"
"21/07/2021","21:00","Wednesday","July","","01n","","","","","","","","3"
"21/07/2021","20:30","Wednesday","July","","01n","","","","","","","","3"
"21/07/2021","20:00","Wednesday","July","","01n","","","98.25","","32","","","3"
"21/07/2021","19:30","Wednesday","July","","01d","","","18.42","","6","","","3"
"21/07/2021","19:00","Wednesday","July","","01d","","","338.51","","112","","","3"
"21/07/2021","18:30","Wednesday","July","","01d","","","151.58","","75","","","2"
"21/07/2021","18:00","Wednesday","July","","01d","","","169.32","","84","","","2"
"21/07/2021","17:30","Wednesday","July","","03d","","","214.13","","107","","","2"
"21/07/2021","17:00","Wednesday","July","","03d","","","61.8","","30","","","2"
"21/07/2021","16:30","Wednesday","July","","03d","","","55.84","","18","","","3"
"21/07/2021","16:00","Wednesday","July","","03d","","","15.72","","7","","","2"
"21/07/2021","15:30","Wednesday","July","","03d","","","43.42","","21","","","2"
"21/07/2021","15:00","Wednesday","July","","03d","","","114.1","","38","","","3"
"21/07/2021","14:30","Wednesday","July","","03d","","","71.6","","23","","","3"
"21/07/2021","14:00","Wednesday","July","","03d","","","","","","","","3"
"21/07/2021","13:30","Wednesday","July","","02d","","","42.72","","14","","","3"
"21/07/2021","13:00","Wednesday","July","","02d","","","43.5","","14","","","3"
"21/07/2021","12:30","Wednesday","July","","02d","","","104.67","","34","","","3"
"21/07/2021","12:00","Wednesday","July","","02d","","","137.6","","45","","","3"
"21/07/2021","11:30","Wednesday","July","","01d","","","59.62","","29","","","2"
"21/07/2021","11:00","Wednesday","July","","01d","","","194.05","","97","","","2"
"21/07/2021","10:30","Wednesday","July","","10d","","","128.97","","128","","","1"
"21/07/2021","10:00","Wednesday","July","","10d","","","188.66","","188","","","1"
"21/07/2021","09:30","Wednesday","July","","10d","","","","","","","","1"
"21/07/2021","09:00","Wednesday","July","","10d","","","","","","","",""
"20/07/2021","23:30","Tuesday","July","","01n","","","","","","","","3"
"20/07/2021","23:00","Tuesday","July","","01n","","","","","","","","3"
"20/07/2021","22:30","Tuesday","July","","10n","","","","","","","","3"
"20/07/2021","22:00","Tuesday","July","","10n","","","","","","","","3"
"20/07/2021","21:30","Tuesday","July","","10n","","","","","","","","3"
"20/07/2021","21:00","Tuesday","July","","10n","","","","","","","","3"
"20/07/2021","20:30","Tuesday","July","","10n","","","","","","","","3"
"20/07/2021","20:00","Tuesday","July","","10n","","","","","","","","3"
"20/07/2021","19:30","Tuesday","July","","01d","","","92.22","","46","","","2"
"20/07/2021","19:00","Tuesday","July","","01d","","","151.64","","75","","","2"
"20/07/2021","18:30","Tuesday","July","","01d","","","170.24","","170","","","1"
"20/07/2021","18:00","Tuesday","July","","01d","","","154.75","","154","","","1"
"20/07/2021","17:30","Tuesday","July","","02d","","","286.18","","286","","","1"
"20/07/2021","17:00","Tuesday","July","","02d","","","108.67","","108","","","1"
"20/07/2021","16:30","Tuesday","July","","02d","","","73","","73","","","1"
"20/07/2021","16:00","Tuesday","July","","02d","","","","","","","","2"
"20/07/2021","15:30","Tuesday","July","","02d","","","","","","","","1"
"20/07/2021","15:00","Tuesday","July","","02d","","","9","","4","","","2"
"20/07/2021","14:30","Tuesday","July","","03d","","","14.5","","4","","","3"
"20/07/2021","14:00","Tuesday","July","","03d","","","29.55","","9","","","3"
"20/07/2021","13:30","Tuesday","July","","02d","","","26.43","","8","","","3"
"20/07/2021","13:00","Tuesday","July","","02d","","","22.4","","7","","","3"
"20/07/2021","12:30","Tuesday","July","","01d","","","11.5","","3","","","3"
"20/07/2021","12:00","Tuesday","July","","01d","","","118.18","","39","","","3"
"20/07/2021","11:30","Tuesday","July","","01d","","","223.17","","111","","","2"
"20/07/2021","11:00","Tuesday","July","","01d","","","221.17","","110","","","2"
"20/07/2021","10:30","Tuesday","July","","01d","","","156.6","","156","","","1"
"20/07/2021","10:00","Tuesday","July","","01d","","","128.55","","128","","","1"
"20/07/2021","09:30","Tuesday","July","","01d","","","","","","","",""
"20/07/2021","09:00","Tuesday","July","","01d","","","","","","","",""
"19/07/2021","23:30","Monday","July","","03n","","","","","","","","4"
"19/07/2021","23:00","Monday","July","","03n","","","","","","","","4"
"19/07/2021","22:30","Monday","July","","03n","","","","","","","","4"
"19/07/2021","22:00","Monday","July","","03n","","","","","","","","4"
"19/07/2021","21:30","Monday","July","","03n","","","","","","","","4"
"19/07/2021","21:00","Monday","July","","03n","","","","","","","","4"
"19/07/2021","20:30","Monday","July","","03n","","","","","","","","4"
"19/07/2021","20:00","Monday","July","","03n","","","3.75","","","","","4"
"19/07/2021","19:30","Monday","July","","04d","","","136","","45","","","3"
"19/07/2021","19:00","Monday","July","","04d","","","215.49","","71","","","3"
"19/07/2021","18:30","Monday","July","","09d","","","315.87","","105","","","3"
"19/07/2021","18:00","Monday","July","","09d","","","322.38","","107","","","3"
"19/07/2021","17:30","Monday","July","","11d","","","250.52","","83","","","3"
"19/07/2021","17:00","Monday","July","","11d","","","199.74","","66","","","3"
"19/07/2021","16:30","Monday","July","","03d","","","201.89","","67","","","3"
"19/07/2021","16:00","Monday","July","","03d","","","7.5","","3","","","2"
"19/07/2021","15:30","Monday","July","","02d","","","110.3","","110","","","1"
"19/07/2021","15:00","Monday","July","","02d","","","10.32","","10","","","1"
"19/07/2021","14:30","Monday","July","","01d","","","34.04","","34","","","1"
"19/07/2021","14:00","Monday","July","","01d","","","58.94","","58","","","1"
"19/07/2021","13:30","Monday","July","","01d","","","28.9","","28","","","1"
"19/07/2021","13:00","Monday","July","","01d","","","70.97","","70","","","1"
"19/07/2021","12:30","Monday","July","","01d","","","56.7","","56","","","1"
"19/07/2021","12:00","Monday","July","","01d","","","35.76","","","","",""
"19/07/2021","11:30","Monday","July","","01d","","","170.05","","","","",""
"19/07/2021","11:00","Monday","July","","01d","","","284.44","","","","",""
"19/07/2021","10:30","Monday","July","","01d","","","216.5","","","","",""
"19/07/2021","10:00","Monday","July","","01d","","","37.7","","","","",""
"19/07/2021","09:30","Monday","July","","01d","","","","","","","",""
"19/07/2021","09:00","Monday","July","","01d","","","","","","","",""
"18/07/2021","23:30","Sunday","July","","04n","","","","","","","",""
"18/07/2021","23:00","Sunday","July","","04n","","","","","","","","3"
"18/07/2021","22:30","Sunday","July","","04n","","","","","","","","3"
"18/07/2021","22:00","Sunday","July","","04n","","","","","","","","4"
"18/07/2021","21:30","Sunday","July","","03n","","","","","","","","4"
"18/07/2021","21:00","Sunday","July","","03n","","","","","","","","4"
"18/07/2021","20:30","Sunday","July","","03n","","","","","","","","4"
"18/07/2021","20:00","Sunday","July","","03n","","","76.8","","19","","","4"
"18/07/2021","19:30","Sunday","July","","02d","","","135.03","","45","","","3"
"18/07/2021","19:00","Sunday","July","","02d","","","210.21","","70","","","3"
"18/07/2021","18:30","Sunday","July","","01d","","","156.75","","78","","","2"
"18/07/2021","18:00","Sunday","July","","01d","","","180.7","","180","","","1"
"18/07/2021","17:30","Sunday","July","","01d","","","84.7","","84","","","1"
"18/07/2021","17:00","Sunday","July","","01d","","","124.15","","124","","","1"
"18/07/2021","16:30","Sunday","July","","01d","","","34.9","","17","","","2"
"18/07/2021","16:00","Sunday","July","","01d","","","","","","","","2"
"18/07/2021","15:30","Sunday","July","","01d","","","11.4","","11","","","1"
"18/07/2021","15:00","Sunday","July","","01d","","","19.7","","6","","","3"
"18/07/2021","14:30","Sunday","July","","01d","","","62.45","","20","","","3"
"18/07/2021","14:00","Sunday","July","","01d","","","51.85","","17","","","3"
"18/07/2021","13:30","Sunday","July","","01d","","","10.9","","3","","","3"
"18/07/2021","13:00","Sunday","July","","01d","","","113.3","","37","","","3"
"18/07/2021","12:30","Sunday","July","","01d","","","104.5","","34","","","3"
"18/07/2021","12:00","Sunday","July","","01d","","","159.8","","53","","","3"
"18/07/2021","11:30","Sunday","July","","01d","","","154.35","","51","","","3"
"18/07/2021","11:00","Sunday","July","","01d","","","229.35","","114","","","2"
"18/07/2021","10:30","Sunday","July","","01d","","","160.7","","160","","","1"
"18/07/2021","10:00","Sunday","July","","01d","","","77.85","","77","","","1"
"18/07/2021","09:30","Sunday","July","","01d","","","","","","","","1"
"18/07/2021","09:00","Sunday","July","","01d","","","","","","","",""
"17/07/2021","23:30","Saturday","July","","01n","","","","","","","","1"
"17/07/2021","23:00","Saturday","July","","01n","","","","","","","","3"
"17/07/2021","22:30","Saturday","July","","01n","","","","","","","","3"
"17/07/2021","22:00","Saturday","July","","01n","","","","","","","","4"
"17/07/2021","21:30","Saturday","July","","01n","","","","","","","","4"
"17/07/2021","21:00","Saturday","July","","01n","","","","","","","","4"
"17/07/2021","20:30","Saturday","July","","04n","","","","","","","","4"
"17/07/2021","20:00","Saturday","July","","04n","","","9","","2","","","4"
"17/07/2021","19:30","Saturday","July","","04d","","","214.75","","53","","","4"
"17/07/2021","19:00","Saturday","July","","04d","","","314.5","","78","","","4"
"17/07/2021","18:30","Saturday","July","","01d","","","360.9","","180","","","2"
"17/07/2021","18:00","Saturday","July","","01d","","","209.55","","104","","","2"
"17/07/2021","17:30","Saturday","July","","01d","","","156.6","","78","","","2"
"17/07/2021","17:00","Saturday","July","","01d","","","42.3","","21","","","2"
"17/07/2021","16:30","Saturday","July","","01d","","","40.2","","13","","","3"
"17/07/2021","16:00","Saturday","July","","01d","","","20.4","","6","","","3"
"17/07/2021","15:30","Saturday","July","","01d","","","76.5","","38","","","2"
"17/07/2021","15:00","Saturday","July","","01d","","","","","","","","4"
"17/07/2021","14:30","Saturday","July","","01d","","","50.15","","12","","","4"
"17/07/2021","14:00","Saturday","July","","01d","","","46.2","","11","","","4"
"17/07/2021","13:30","Saturday","July","","01d","","","44.55","","11","","","4"
"17/07/2021","13:00","Saturday","July","","01d","","","35","","8","","","4"
"17/07/2021","12:30","Saturday","July","","01d","","","228.51","","57","","","4"
"17/07/2021","12:00","Saturday","July","","01d","","","105.25","","26","","","4"
"17/07/2021","11:30","Saturday","July","","01d","","","171.25","","85","","","2"
"17/07/2021","11:00","Saturday","July","","01d","","","309.35","","154","","","2"
"17/07/2021","10:30","Saturday","July","","01d","","","219.85","","219","","","1"
"17/07/2021","10:00","Saturday","July","","01d","","","141.8","","141","","","1"
"17/07/2021","09:30","Saturday","July","","01d","","","","","","","",""
"17/07/2021","09:00","Saturday","July","","01d","","","","","","","",""
"16/07/2021","23:30","Friday","July","","03n","","","","","","","","1"
"16/07/2021","23:00","Friday","July","","03n","","","","","","","","3"
"16/07/2021","22:30","Friday","July","","03n","","","","","","","","3"
"16/07/2021","22:00","Friday","July","","03n","","","","","","","","4"
"16/07/2021","21:30","Friday","July","","03n","","","","","","","","4"
"16/07/2021","21:00","Friday","July","","03n","","","","","","","","4"
"16/07/2021","20:30","Friday","July","","04n","","","","","","","","4"
"16/07/2021","20:00","Friday","July","","04n","","","7","","1","","","4"
"16/07/2021","19:30","Friday","July","","02d","","","69.4","","17","","","4"
"16/07/2021","19:00","Friday","July","","02d","","","171.3","","42","","","4"
"16/07/2021","18:30","Friday","July","","04d","","","240.95","","80","","","3"
"16/07/2021","18:00","Friday","July","","04d","","","275.2","","137","","","2"
"16/07/2021","17:30","Friday","July","","03d","","","376.85","","188","","","2"
"16/07/2021","17:00","Friday","July","","03d","","","108.6","","54","","","2"
"16/07/2021","16:30","Friday","July","","03d","","","109.4","","54","","","2"
"16/07/2021","16:00","Friday","July","","03d","","","34.65","","34","","","1"
"16/07/2021","15:30","Friday","July","","03d","","","25.8","","25","","","1"
"16/07/2021","15:00","Friday","July","","03d","","","","","","","","1"
"16/07/2021","14:30","Friday","July","","03d","","","41.2","","41","","","1"
"16/07/2021","14:00","Friday","July","","03d","","","","","","","","2"
"16/07/2021","13:30","Friday","July","","11d","","","114.85","","57","","","2"
"16/07/2021","13:00","Friday","July","","11d","","","10.4","","5","","","2"
"16/07/2021","12:30","Friday","July","","03d","","","67.3","","33","","","2"
"16/07/2021","12:00","Friday","July","","03d","","","112.25","","56","","","2"
"16/07/2021","11:30","Friday","July","","03d","","","195","","195","","","1"
"16/07/2021","11:00","Friday","July","","03d","","","256","","256","","","1"
"16/07/2021","10:30","Friday","July","","02d","","","303.1","","","","",""
"16/07/2021","10:00","Friday","July","","02d","","","69.95","","","","",""
"16/07/2021","09:30","Friday","July","","02d","","","","","","","",""
"16/07/2021","09:00","Friday","July","","02d","","","","","","","",""
"15/07/2021","23:30","Thursday","July","","01n","","","","","","","",""
"15/07/2021","23:00","Thursday","July","","01n","","","","","","","","3"
"15/07/2021","22:30","Thursday","July","","02n","","","","","","","","3"
"15/07/2021","22:00","Thursday","July","","02n","","","","","","","","3"
"15/07/2021","21:30","Thursday","July","","03n","","","","","","","","3"
"15/07/2021","21:00","Thursday","July","","03n","","","","","","","","3"
"15/07/2021","20:30","Thursday","July","","03n","","","","","","","","3"
"15/07/2021","20:00","Thursday","July","","03n","","","8.4","","2","","","3"
"15/07/2021","19:30","Thursday","July","","01d","","","30.5","","10","","","3"
"15/07/2021","19:00","Thursday","July","","01d","","","250.85","","83","","","3"
"15/07/2021","18:30","Thursday","July","","03d","","","209.25","","104","","","2"
"15/07/2021","18:00","Thursday","July","","03d","","","352.95","","176","","","2"
"15/07/2021","17:30","Thursday","July","","03d","","","172.3","","86","","","2"
"15/07/2021","17:00","Thursday","July","","03d","","","147.15","","49","","","3"
"15/07/2021","16:30","Thursday","July","","03d","","","166","","83","","","2"
"15/07/2021","16:00","Thursday","July","","03d","","","71.5","","35","","","2"
"15/07/2021","15:30","Thursday","July","","10d","","","39.15","","13","","","3"
"15/07/2021","15:00","Thursday","July","","10d","","","8.4","","2","","","3"
"15/07/2021","14:30","Thursday","July","","03d","","","50.45","","16","","","3"
"15/07/2021","14:00","Thursday","July","","03d","","","26.2","","8","","","3"
"15/07/2021","13:30","Thursday","July","","03d","","","24.35","","8","","","3"
"15/07/2021","13:00","Thursday","July","","03d","","","10.4","","3","","","3"
"15/07/2021","12:30","Thursday","July","","02d","","","68.45","","22","","","3"
"15/07/2021","12:00","Thursday","July","","02d","","","119.45","","39","","","3"
"15/07/2021","11:30","Thursday","July","","03d","","","190.25","","95","","","2"
"15/07/2021","11:00","Thursday","July","","03d","","","219.35","","109","","","2"
"15/07/2021","10:30","Thursday","July","","03d","","","76.1","","38","","","2"
"15/07/2021","10:00","Thursday","July","","03d","","","101.25","","101","","","1"
"15/07/2021","09:30","Thursday","July","","03d","","","0","","","","",""
"15/07/2021","09:00","Thursday","July","","03d","","","","","","","",""
"14/07/2021","23:30","Wednesday","July","","01n","","","","","","","",""
"14/07/2021","23:00","Wednesday","July","","01n","","","","","","","","3"
"14/07/2021","22:30","Wednesday","July","","02n","","","","","","","","3"
"14/07/2021","22:00","Wednesday","July","","02n","","","","","","","","3"
"14/07/2021","21:30","Wednesday","July","","04n","","","","","","","","3"
"14/07/2021","21:00","Wednesday","July","","04n","","","","","","","","3"
"14/07/2021","20:30","Wednesday","July","","01n","","","","","","","","3"
"14/07/2021","20:00","Wednesday","July","","01n","","","69.9","","23","","","3"
"14/07/2021","19:30","Wednesday","July","","01d","","","135.05","","67","","","2"
"14/07/2021","19:00","Wednesday","July","","01d","","","165.35","","82","","","2"
"14/07/2021","18:30","Wednesday","July","","03d","","","199.85","","199","","","1"
"14/07/2021","18:00","Wednesday","July","","03d","","","335.5","","335","","","1"
"14/07/2021","17:30","Wednesday","July","","03d","","","129.75","","129","","","1"
"14/07/2021","17:00","Wednesday","July","","03d","","","103.3","","103","","","1"
"14/07/2021","16:30","Wednesday","July","","02d","","","11.95","","11","","","1"
"14/07/2021","16:00","Wednesday","July","","02d","","","24.45","","24","","","1"
"14/07/2021","15:30","Wednesday","July","","01d","","","10","","5","","","2"
"14/07/2021","15:00","Wednesday","July","","01d","","","23.9","","7","","","3"
"14/07/2021","14:30","Wednesday","July","","01d","","","25.8","","8","","","3"
"14/07/2021","14:00","Wednesday","July","","01d","","","26.3","","8","","","3"
"14/07/2021","13:30","Wednesday","July","","02d","","","","","","","","3"
"14/07/2021","13:00","Wednesday","July","","02d","","","","","","","","3"
"14/07/2021","12:30","Wednesday","July","","03d","","","","","","","","3"
"14/07/2021","12:00","Wednesday","July","","03d","","","67.05","","22","","","3"
"14/07/2021","11:30","Wednesday","July","","03d","","","229.95","","114","","","2"
"14/07/2021","11:00","Wednesday","July","","03d","","","283.9","","141","","","2"
"14/07/2021","10:30","Wednesday","July","","02d","","","172.5","","172","","","1"
"14/07/2021","10:00","Wednesday","July","","02d","","","133.1","","133","","","1"
"14/07/2021","09:30","Wednesday","July","","01d","","","","","","","",""
"14/07/2021","09:00","Wednesday","July","","01d","","","","","","","",""
"13/07/2021","23:30","Tuesday","July","","03n","","","","","","","",""
"13/07/2021","23:00","Tuesday","July","","03n","","","","","","","","3"
"13/07/2021","22:30","Tuesday","July","","10n","","","","","","","","3"
"13/07/2021","22:00","Tuesday","July","","10n","","","","","","","","3"
"13/07/2021","21:30","Tuesday","July","","10n","","","","","","","","3"
"13/07/2021","21:00","Tuesday","July","","10n","","","","","","","","3"
"13/07/2021","20:30","Tuesday","July","","10n","","","","","","","","3"
"13/07/2021","20:00","Tuesday","July","","10n","","","","","","","","3"
"13/07/2021","19:30","Tuesday","July","","04d","","","55.4","","18","","","3"
"13/07/2021","19:00","Tuesday","July","","04d","","","87.3","","29","","","3"
"13/07/2021","18:30","Tuesday","July","","04d","","","200.4","","100","","","2"
"13/07/2021","18:00","Tuesday","July","","04d","","","172.1","","57","","","3"
"13/07/2021","17:30","Tuesday","July","","10d","","","163.7","","54","","","3"
"13/07/2021","17:00","Tuesday","July","","10d","","","144","","72","","","2"
"13/07/2021","16:30","Tuesday","July","","11d","","","112.31","","56","","","2"
"13/07/2021","16:00","Tuesday","July","","11d","","","22.15","","11","","","2"
"13/07/2021","15:30","Tuesday","July","","10d","","","11.95","","5","","","2"
"13/07/2021","15:00","Tuesday","July","","10d","","","","","","","","3"
"13/07/2021","14:30","Tuesday","July","","10d","","","7.5","","2","","","3"
"13/07/2021","14:00","Tuesday","July","","10d","","","33.9","","11","","","3"
"13/07/2021","13:30","Tuesday","July","","10d","","","","","","","","3"
"13/07/2021","13:00","Tuesday","July","","10d","","","25.4","","8","","","3"
"13/07/2021","12:30","Tuesday","July","","04d","","","49","","16","","","3"
"13/07/2021","12:00","Tuesday","July","","04d","","","144.7","","48","","","3"
"13/07/2021","11:30","Tuesday","July","","10d","","","50.6","","25","","","2"
"13/07/2021","11:00","Tuesday","July","","10d","","","228.9","","114","","","2"
"13/07/2021","10:30","Tuesday","July","","10d","","","154.65","","154","","","1"
"13/07/2021","10:00","Tuesday","July","","10d","","","176.9","","176","","","1"
"13/07/2021","09:30","Tuesday","July","","10d","","","","","","","",""
"13/07/2021","09:00","Tuesday","July","","10d","","","","","","","",""
"12/07/2021","23:30","Monday","July","","04n","","","","","","","",""
"12/07/2021","23:00","Monday","July","","04n","","","","","","","","3"
"12/07/2021","22:30","Monday","July","","03n","","","","","","","","3"
"12/07/2021","22:00","Monday","July","","03n","","","","","","","","3"
"12/07/2021","21:30","Monday","July","","04n","","","","","","","","3"
"12/07/2021","21:00","Monday","July","","04n","","","","","","","","3"
"12/07/2021","20:30","Monday","July","","04n","","","","","","","","3"
"12/07/2021","20:00","Monday","July","","04n","","","29.9","","9","","","3"
"12/07/2021","19:30","Monday","July","","10d","","","117","","39","","","3"
"12/07/2021","19:00","Monday","July","","10d","","","285.1","","95","","","3"
"12/07/2021","18:30","Monday","July","","04d","","","237.7","","118","","","2"
"12/07/2021","18:00","Monday","July","","04d","","","103.05","","51","","","2"
"12/07/2021","17:30","Monday","July","","04d","","","252.65","","126","","","2"
"12/07/2021","17:00","Monday","July","","04d","","","77.62","","25","","","3"
"12/07/2021","16:30","Monday","July","","03d","","","35.4","","11","","","3"
"12/07/2021","16:00","Monday","July","","03d","","","8.5","","4","","","2"
"12/07/2021","15:30","Monday","July","","03d","","","18.4","","9","","","2"
"12/07/2021","15:00","Monday","July","","03d","","","63.15","","31","","","2"
"12/07/2021","14:30","Monday","July","","04d","","","","","","","","2"
"12/07/2021","14:00","Monday","July","","04d","","","20","","10","","","2"
"12/07/2021","13:30","Monday","July","","03d","","","6.9","","3","","","2"
"12/07/2021","13:00","Monday","July","","03d","","","14.3","","7","","","2"
"12/07/2021","12:30","Monday","July","","03d","","","63.35","","31","","","2"
"12/07/2021","12:00","Monday","July","","03d","","","41.95","","20","","","2"
"12/07/2021","11:30","Monday","July","","03d","","","224.11","","224","","","1"
"12/07/2021","11:00","Monday","July","","03d","","","333.85","","333","","","1"
"12/07/2021","10:30","Monday","July","","01d","","","99.95","","99","","","1"
"12/07/2021","10:00","Monday","July","","01d","","","132.05","","132","","","1"
"12/07/2021","09:30","Monday","July","","01d","","","","","","","",""
"12/07/2021","09:00","Monday","July","","01d","","","","","","","",""
"11/07/2021","23:30","Sunday","July","","01n","","","","","","","","1"
"11/07/2021","23:00","Sunday","July","","01n","","","","","","","","2"
"11/07/2021","22:30","Sunday","July","","01n","","","","","","","","2"
"11/07/2021","22:00","Sunday","July","","01n","","","","","","","","2"
"11/07/2021","21:30","Sunday","July","","01n","","","","","","","","2"
"11/07/2021","21:00","Sunday","July","","01n","","","","","","","","3"
"11/07/2021","20:30","Sunday","July","","01n","","","6.75","","2","","","3"
"11/07/2021","20:00","Sunday","July","","01n","","","3","","1","","","3"
"11/07/2021","19:30","Sunday","July","","02d","","","167.25","","55","","","3"
"11/07/2021","19:00","Sunday","July","","02d","","","127.8","","42","","","3"
"11/07/2021","18:30","Sunday","July","","01d","","","173.75","","57","","","3"
"11/07/2021","18:00","Sunday","July","","01d","","","376.45","","188","","","2"
"11/07/2021","17:30","Sunday","July","","01d","","","558.75","","279","","","2"
"11/07/2021","17:00","Sunday","July","","01d","","","137.45","","68","","","2"
"11/07/2021","16:30","Sunday","July","","01d","","","44.8","","22","","","2"
"11/07/2021","16:00","Sunday","July","","01d","","","25.65","","12","","","2"
"11/07/2021","15:30","Sunday","July","","02d","","","19.4","","19","","","1"
"11/07/2021","15:00","Sunday","July","","02d","","","","","","","","3"
"11/07/2021","14:30","Sunday","July","","02d","","","","","","","","3"
"11/07/2021","14:00","Sunday","July","","02d","","","","","","","","3"
"11/07/2021","13:30","Sunday","July","","02d","","","74.7","","24","","","3"
"11/07/2021","13:00","Sunday","July","","02d","","","98.45","","32","","","3"
"11/07/2021","12:30","Sunday","July","","01d","","","135.15","","45","","","3"
"11/07/2021","12:00","Sunday","July","","01d","","","112.35","","37","","","3"
"11/07/2021","11:30","Sunday","July","","01d","","","83.1","","41","","","2"
"11/07/2021","11:00","Sunday","July","","01d","","","162.8","","81","","","2"
"11/07/2021","10:30","Sunday","July","","01d","","","154.6","","154","","","1"
"11/07/2021","10:00","Sunday","July","","01d","","","178.15","","178","","","1"
"11/07/2021","09:30","Sunday","July","","01d","","","","","","","","1"
"11/07/2021","09:00","Sunday","July","","01d","","","","","","","",""
"10/07/2021","23:30","Saturday","July","","02n","","","","","","","",""
"10/07/2021","23:00","Saturday","July","","02n","","","","","","","","3"
"10/07/2021","22:30","Saturday","July","","10n","","","","","","","","3"
"10/07/2021","22:00","Saturday","July","","10n","","","","","","","","3"
"10/07/2021","21:30","Saturday","July","","04n","","","","","","","","3"
"10/07/2021","21:00","Saturday","July","","04n","","","","","","","","3"
"10/07/2021","20:30","Saturday","July","","03n","","","","","","","","3"
"10/07/2021","20:00","Saturday","July","","03n","","","91","","30","","","3"
"10/07/2021","19:30","Saturday","July","","02d","","","96.6","","32","","","3"
"10/07/2021","19:00","Saturday","July","","02d","","","90.2","","30","","","3"
"10/07/2021","18:30","Saturday","July","","02d","","","206.65","","103","","","2"
"10/07/2021","18:00","Saturday","July","","02d","","","249.7","","249","","","1"
"10/07/2021","17:30","Saturday","July","","03d","","","310.7","","310","","","1"
"10/07/2021","17:00","Saturday","July","","03d","","","85.2","","85","","","1"
"10/07/2021","16:30","Saturday","July","","03d","","","38.75","","38","","","1"
"10/07/2021","16:00","Saturday","July","","03d","","","30.8","","15","","","2"
"10/07/2021","15:30","Saturday","July","","03d","","","22.8","","11","","","2"
"10/07/2021","15:00","Saturday","July","","03d","","","34.7","","8","","","4"
"10/07/2021","14:30","Saturday","July","","03d","","","44.2","","11","","","4"
"10/07/2021","14:00","Saturday","July","","03d","","","49.3","","12","","","4"
"10/07/2021","13:30","Saturday","July","","03d","","","123.25","","30","","","4"
"10/07/2021","13:00","Saturday","July","","03d","","","58","","14","","","4"
"10/07/2021","12:30","Saturday","July","","02d","","","101.4","","25","","","4"
"10/07/2021","12:00","Saturday","July","","02d","","","103.9","","34","","","3"
"10/07/2021","11:30","Saturday","July","","01d","","","87.85","","87","","","1"
"10/07/2021","11:00","Saturday","July","","01d","","","348.3","","348","","","1"
"10/07/2021","10:30","Saturday","July","","01d","","","375.95","","375","","","1"
"10/07/2021","10:00","Saturday","July","","01d","","","137.95","","137","","","1"
"10/07/2021","09:30","Saturday","July","","01d","","","","","","","","1"
"10/07/2021","09:00","Saturday","July","","01d","","","","","","","",""
"09/07/2021","23:30","Friday","July","","01n","","","","","","","","1"
"09/07/2021","23:00","Friday","July","","01n","","","","","","","","4"
"09/07/2021","22:30","Friday","July","","01n","","","","","","","","4"
"09/07/2021","22:00","Friday","July","","01n","","","","","","","","4"
"09/07/2021","21:30","Friday","July","","01n","","","","","","","","4"
"09/07/2021","21:00","Friday","July","","01n","","","","","","","","4"
"09/07/2021","20:30","Friday","July","","01n","","","","","","","","4"
"09/07/2021","20:00","Friday","July","","01n","","","47.6","","11","","","4"
"09/07/2021","19:30","Friday","July","","01d","","","88.75","","29","","","3"
"09/07/2021","19:00","Friday","July","","01d","","","346.9","","173","","","2"
"09/07/2021","18:30","Friday","July","","01d","","","260.15","","260","","","1"
"09/07/2021","18:00","Friday","July","","01d","","","232.2","","116","","","2"
"09/07/2021","17:30","Friday","July","","01d","","","126.52","","63","","","2"
"09/07/2021","17:00","Friday","July","","01d","","","113.7","","56","","","2"
"09/07/2021","16:30","Friday","July","","01d","","","34.3","","17","","","2"
"09/07/2021","16:00","Friday","July","","01d","","","58.1","","58","","","1"
"09/07/2021","15:30","Friday","July","","01d","","","12.9","","6","","","2"
"09/07/2021","15:00","Friday","July","","01d","","","64.85","","21","","","3"
"09/07/2021","14:30","Friday","July","","01d","","","8.4","","2","","","3"
"09/07/2021","14:00","Friday","July","","01d","","","61.8","","20","","","3"
"09/07/2021","13:30","Friday","July","","01d","","","29.45","","9","","","3"
"09/07/2021","13:00","Friday","July","","01d","","","29.15","","9","","","3"
"09/07/2021","12:30","Friday","July","","01d","","","56.1","","18","","","3"
"09/07/2021","12:00","Friday","July","","01d","","","38.4","","12","","","3"
"09/07/2021","11:30","Friday","July","","01d","","","273.8","","136","","","2"
"09/07/2021","11:00","Friday","July","","01d","","","134.75","","67","","","2"
"09/07/2021","10:30","Friday","July","","01d","","","67.3","","67","","","1"
