"Data","Start time","Giorno della settimana","Mese","Meteo previsto","Meteo effettivo","Transato previsto","Transato pianificato","Transato effettivo","Produttività target","Produttività effettiva","Teste Suggerite","Teste Pianificate","Teste Effettive"
"09/07/2021","18:00","Friday","July","","01d","","","37.35","","37","","","1"
"09/07/2021","17:30","Friday","July","","01d","","","30.45","","30","","","1"
"09/07/2021","17:00","Friday","July","","01d","","","","","","","","1"
"09/07/2021","16:30","Friday","July","","01d","","","","","","","","1"
"09/07/2021","16:00","Friday","July","","01d","","","","","","","","1"
"09/07/2021","15:30","Friday","July","","01d","","","","","","","","1"
"09/07/2021","15:00","Friday","July","","01d","","","","","","","","1"
"09/07/2021","14:30","Friday","July","","01d","","","","","","","","1"
"09/07/2021","14:00","Friday","July","","01d","","","","","","","","1"
"09/07/2021","13:30","Friday","July","","01d","","","","","","","","1"
"09/07/2021","13:00","Friday","July","","01d","","","","","","","","1"
"09/07/2021","12:30","Friday","July","","01d","","","","","","","","1"
"09/07/2021","12:00","Friday","July","","01d","","","","","","","","1"
"09/07/2021","11:30","Friday","July","","01d","","","","","","","","1"
"09/07/2021","11:00","Friday","July","","01d","","","70.7","","","","",""
"09/07/2021","10:30","Friday","July","","01d","","","","","","","",""
"09/07/2021","10:00","Friday","July","","01d","","","8.4","","","","",""
"09/07/2021","09:30","Friday","July","","01d","","","","","","","",""
"09/07/2021","09:00","Friday","July","","01d","","","","","","","",""
"08/07/2021","23:30","Thursday","July","","04n","","","","","","","","1"
"08/07/2021","23:00","Thursday","July","","04n","","","","","","","","1"
"08/07/2021","22:30","Thursday","July","","02n","","","","","","","","1"
"08/07/2021","22:00","Thursday","July","","02n","","","","","","","","1"
"08/07/2021","21:30","Thursday","July","","03n","","","","","","","","1"
"08/07/2021","21:00","Thursday","July","","03n","","","","","","","","1"
"08/07/2021","20:30","Thursday","July","","10n","","","","","","","","1"
"08/07/2021","20:00","Thursday","July","","10n","","","","","","","","1"
"08/07/2021","19:30","Thursday","July","","10d","","","42.3","","42","","","1"
"08/07/2021","19:00","Thursday","July","","10d","","","75.15","","75","","","1"
"08/07/2021","18:30","Thursday","July","","10d","","","49.2","","","","",""
"08/07/2021","18:00","Thursday","July","","10d","","","27.5","","","","",""
"08/07/2021","17:30","Thursday","July","","10d","","","55.4","","","","",""
"08/07/2021","17:00","Thursday","July","","10d","","","28","","","","",""
"08/07/2021","16:30","Thursday","July","","10d","","","","","","","",""
"08/07/2021","16:00","Thursday","July","","10d","","","","","","","",""
"08/07/2021","15:30","Thursday","July","","10d","","","","","","","",""
"08/07/2021","15:00","Thursday","July","","10d","","","","","","","","1"
"08/07/2021","14:30","Thursday","July","","10d","","","","","","","","1"
"08/07/2021","14:00","Thursday","July","","10d","","","","","","","","1"
"08/07/2021","13:30","Thursday","July","","10d","","","","","","","","1"
"08/07/2021","13:00","Thursday","July","","10d","","","","","","","","1"
"08/07/2021","12:30","Thursday","July","","10d","","","","","","","","1"
"08/07/2021","12:00","Thursday","July","","10d","","","","","","","","1"
"08/07/2021","11:30","Thursday","July","","04d","","","14.4","","14","","","1"
"08/07/2021","11:00","Thursday","July","","04d","","","","","","","",""
"08/07/2021","10:30","Thursday","July","","04d","","","","","","","",""
"08/07/2021","10:00","Thursday","July","","04d","","","38.85","","","","",""
"08/07/2021","09:30","Thursday","July","","03d","","","","","","","",""
"08/07/2021","09:00","Thursday","July","","03d","","","","","","","",""
"07/07/2021","23:30","Wednesday","July","","01n","","","","","","","","1"
"07/07/2021","23:00","Wednesday","July","","01n","","","","","","","","1"
"07/07/2021","22:30","Wednesday","July","","03n","","","","","","","","1"
"07/07/2021","22:00","Wednesday","July","","03n","","","","","","","","1"
"07/07/2021","21:30","Wednesday","July","","01n","","","","","","","","1"
"07/07/2021","21:00","Wednesday","July","","01n","","","","","","","","1"
"07/07/2021","20:30","Wednesday","July","","02n","","","","","","","","1"
"07/07/2021","20:00","Wednesday","July","","02n","","","39","","39","","","1"
"07/07/2021","19:30","Wednesday","July","","02d","","","","","","","","1"
"07/07/2021","19:00","Wednesday","July","","02d","","","70.1","","70","","","1"
"07/07/2021","18:30","Wednesday","July","","03d","","","50.85","","50","","","1"
"07/07/2021","18:00","Wednesday","July","","03d","","","13.95","","13","","","1"
"07/07/2021","17:30","Wednesday","July","","03d","","","30.05","","30","","","1"
"07/07/2021","17:00","Wednesday","July","","03d","","","18.9","","18","","","1"
"07/07/2021","16:30","Wednesday","July","","10d","","","","","","","","1"
"07/07/2021","16:00","Wednesday","July","","10d","","","","","","","","1"
"07/07/2021","15:30","Wednesday","July","","03d","","","","","","","","1"
"07/07/2021","15:00","Wednesday","July","","03d","","","","","","","","1"
"07/07/2021","14:30","Wednesday","July","","03d","","","","","","","","1"
"07/07/2021","14:00","Wednesday","July","","03d","","","","","","","","1"
"07/07/2021","13:30","Wednesday","July","","02d","","","","","","","","1"
"07/07/2021","13:00","Wednesday","July","","02d","","","","","","","","1"
"07/07/2021","12:30","Wednesday","July","","01d","","","","","","","","1"
"07/07/2021","12:00","Wednesday","July","","01d","","","41.15","","41","","","1"
"07/07/2021","11:30","Wednesday","July","","01d","","","13.95","","13","","","1"
"07/07/2021","11:00","Wednesday","July","","01d","","","65.35","","","","",""
"07/07/2021","10:30","Wednesday","July","","01d","","","31.85","","","","",""
"07/07/2021","10:00","Wednesday","July","","01d","","","","","","","",""
"07/07/2021","09:30","Wednesday","July","","01d","","","","","","","",""
"07/07/2021","09:00","Wednesday","July","","01d","","","","","","","",""
"06/07/2021","23:30","Tuesday","July","","03n","","","","","","","",""
"06/07/2021","23:00","Tuesday","July","","03n","","","","","","","","1"
"06/07/2021","22:30","Tuesday","July","","02n","","","","","","","","1"
"06/07/2021","22:00","Tuesday","July","","02n","","","","","","","","1"
"06/07/2021","21:30","Tuesday","July","","03n","","","","","","","","1"
"06/07/2021","21:00","Tuesday","July","","03n","","","","","","","","1"
"06/07/2021","20:30","Tuesday","July","","03n","","","","","","","","1"
"06/07/2021","20:00","Tuesday","July","","03n","","","50.15","","50","","","1"
"06/07/2021","19:30","Tuesday","July","","03d","","","12.6","","12","","","1"
"06/07/2021","19:00","Tuesday","July","","03d","","","33.8","","33","","","1"
"06/07/2021","18:30","Tuesday","July","","03d","","","24.3","","","","",""
"06/07/2021","18:00","Tuesday","July","","03d","","","41.7","","","","",""
"06/07/2021","17:30","Tuesday","July","","03d","","","11.5","","","","",""
"06/07/2021","17:00","Tuesday","July","","03d","","","","","","","",""
"06/07/2021","16:30","Tuesday","July","","03d","","","","","","","",""
"06/07/2021","16:00","Tuesday","July","","03d","","","","","","","",""
"06/07/2021","15:30","Tuesday","July","","02d","","","","","","","",""
"06/07/2021","15:00","Tuesday","July","","02d","","","","","","","","1"
"06/07/2021","14:30","Tuesday","July","","01d","","","","","","","","1"
"06/07/2021","14:00","Tuesday","July","","01d","","","","","","","","1"
"06/07/2021","13:30","Tuesday","July","","01d","","","","","","","","1"
"06/07/2021","13:00","Tuesday","July","","01d","","","","","","","","1"
"06/07/2021","12:30","Tuesday","July","","01d","","","","","","","","1"
"06/07/2021","12:00","Tuesday","July","","01d","","","11.9","","11","","","1"
"06/07/2021","11:30","Tuesday","July","","01d","","","","","","","","1"
"06/07/2021","11:00","Tuesday","July","","01d","","","13.2","","","","",""
"06/07/2021","10:30","Tuesday","July","","01d","","","26","","","","",""
"06/07/2021","10:00","Tuesday","July","","01d","","","13.7","","","","",""
"06/07/2021","09:30","Tuesday","July","","01d","","","","","","","",""
"06/07/2021","09:00","Tuesday","July","","01d","","","","","","","",""
"05/07/2021","23:30","Monday","July","","01n","","","","","","","",""
"05/07/2021","23:00","Monday","July","","01n","","","","","","","","1"
"05/07/2021","22:30","Monday","July","","01n","","","","","","","","1"
"05/07/2021","22:00","Monday","July","","01n","","","","","","","","1"
"05/07/2021","21:30","Monday","July","","01n","","","","","","","","1"
"05/07/2021","21:00","Monday","July","","01n","","","","","","","","1"
"05/07/2021","20:30","Monday","July","","01n","","","13.8","","13","","","1"
"05/07/2021","20:00","Monday","July","","01n","","","","","","","","1"
"05/07/2021","19:30","Monday","July","","01d","","","32.2","","32","","","1"
"05/07/2021","19:00","Monday","July","","01d","","","57.95","","57","","","1"
"05/07/2021","18:30","Monday","July","","01d","","","33.8","","33","","","1"
"05/07/2021","18:00","Monday","July","","01d","","","26.4","","26","","","1"
"05/07/2021","17:30","Monday","July","","01d","","","","","","","","1"
"05/07/2021","17:00","Monday","July","","01d","","","","","","","","1"
"05/07/2021","16:30","Monday","July","","01d","","","","","","","","1"
"05/07/2021","16:00","Monday","July","","01d","","","","","","","","1"
"05/07/2021","15:30","Monday","July","","01d","","","","","","","","1"
"05/07/2021","15:00","Monday","July","","01d","","","","","","","","1"
"05/07/2021","14:30","Monday","July","","01d","","","","","","","","1"
"05/07/2021","14:00","Monday","July","","01d","","","","","","","","1"
"05/07/2021","13:30","Monday","July","","01d","","","","","","","","1"
"05/07/2021","13:00","Monday","July","","01d","","","","","","","","1"
"05/07/2021","12:30","Monday","July","","01d","","","","","","","","1"
"05/07/2021","12:00","Monday","July","","01d","","","26.4","","26","","","1"
"05/07/2021","11:30","Monday","July","","01d","","","35.5","","35","","","1"
"05/07/2021","11:00","Monday","July","","01d","","","","","","","","1"
"05/07/2021","10:30","Monday","July","","02d","","","15","","","","",""
"05/07/2021","10:00","Monday","July","","02d","","","11.95","","","","",""
"05/07/2021","09:30","Monday","July","","01d","","","","","","","",""
"05/07/2021","09:00","Monday","July","","01d","","","","","","","",""
"04/07/2021","23:30","Sunday","July","","03n","","","","","","","",""
"04/07/2021","23:00","Sunday","July","","03n","","","","","","","","1"
"04/07/2021","22:30","Sunday","July","","01n","","","","","","","","1"
"04/07/2021","22:00","Sunday","July","","01n","","","","","","","","1"
"04/07/2021","21:30","Sunday","July","","01n","","","","","","","","1"
"04/07/2021","21:00","Sunday","July","","01n","","","","","","","","1"
"04/07/2021","20:30","Sunday","July","","01n","","","","","","","","1"
"04/07/2021","20:00","Sunday","July","","01n","","","12.5","","12","","","1"
"04/07/2021","19:30","Sunday","July","","10d","","","41.35","","41","","","1"
"04/07/2021","19:00","Sunday","July","","10d","","","11.9","","11","","","1"
"04/07/2021","18:30","Sunday","July","","10d","","","40.85","","40","","","1"
"04/07/2021","18:00","Sunday","July","","10d","","","21.4","","21","","","1"
"04/07/2021","17:30","Sunday","July","","10d","","","19.45","","19","","","1"
"04/07/2021","17:00","Sunday","July","","10d","","","33.3","","33","","","1"
"04/07/2021","16:30","Sunday","July","","10d","","","","","","","","1"
"04/07/2021","16:00","Sunday","July","","10d","","","","","","","","1"
"04/07/2021","15:30","Sunday","July","","04d","","","","","","","","1"
"04/07/2021","15:00","Sunday","July","","04d","","","","","","","","1"
"04/07/2021","14:30","Sunday","July","","10d","","","","","","","","1"
"04/07/2021","14:00","Sunday","July","","10d","","","","","","","","1"
"04/07/2021","13:30","Sunday","July","","10d","","","","","","","","1"
"04/07/2021","13:00","Sunday","July","","10d","","","","","","","","1"
"04/07/2021","12:30","Sunday","July","","10d","","","","","","","","1"
"04/07/2021","12:00","Sunday","July","","10d","","","13.9","","13","","","1"
"04/07/2021","11:30","Sunday","July","","04d","","","","","","","","1"
"04/07/2021","11:00","Sunday","July","","04d","","","27","","","","",""
"04/07/2021","10:30","Sunday","July","","03d","","","32.2","","","","",""
"04/07/2021","10:00","Sunday","July","","03d","","","43.25","","","","",""
"04/07/2021","09:30","Sunday","July","","03d","","","","","","","",""
"04/07/2021","09:00","Sunday","July","","03d","","","","","","","",""
"03/07/2021","23:30","Saturday","July","","02n","","","","","","","",""
"03/07/2021","23:00","Saturday","July","","02n","","","","","","","","1"
"03/07/2021","22:30","Saturday","July","","03n","","","","","","","","1"
"03/07/2021","22:00","Saturday","July","","03n","","","","","","","","1"
"03/07/2021","21:30","Saturday","July","","03n","","","","","","","","1"
"03/07/2021","21:00","Saturday","July","","03n","","","","","","","","1"
"03/07/2021","20:30","Saturday","July","","03n","","","","","","","","1"
"03/07/2021","20:00","Saturday","July","","03n","","","","","","","","1"
"03/07/2021","19:30","Saturday","July","","04d","","","41.1","","41","","","1"
"03/07/2021","19:00","Saturday","July","","04d","","","55.2","","55","","","1"
"03/07/2021","18:30","Saturday","July","","10d","","","86.1","","86","","","1"
"03/07/2021","18:00","Saturday","July","","10d","","","57.85","","57","","","1"
"03/07/2021","17:30","Saturday","July","","03d","","","","","","","","1"
"03/07/2021","17:00","Saturday","July","","03d","","","34.55","","34","","","1"
"03/07/2021","16:30","Saturday","July","","03d","","","","","","","","1"
"03/07/2021","16:00","Saturday","July","","03d","","","","","","","","1"
"03/07/2021","15:30","Saturday","July","","02d","","","","","","","","1"
"03/07/2021","15:00","Saturday","July","","02d","","","","","","","","1"
"03/07/2021","14:30","Saturday","July","","02d","","","","","","","","1"
"03/07/2021","14:00","Saturday","July","","02d","","","","","","","","1"
"03/07/2021","13:30","Saturday","July","","04d","","","","","","","","1"
"03/07/2021","13:00","Saturday","July","","04d","","","","","","","","1"
"03/07/2021","12:30","Saturday","July","","03d","","","","","","","","1"
"03/07/2021","12:00","Saturday","July","","03d","","","20.7","","20","","","1"
"03/07/2021","11:30","Saturday","July","","03d","","","37.8","","37","","","1"
"03/07/2021","11:00","Saturday","July","","03d","","","45.45","","","","",""
"03/07/2021","10:30","Saturday","July","","04d","","","62.2","","","","",""
"03/07/2021","10:00","Saturday","July","","04d","","","","","","","",""
"03/07/2021","09:30","Saturday","July","","04d","","","","","","","",""
"03/07/2021","09:00","Saturday","July","","04d","","","","","","","",""
"02/07/2021","23:30","Friday","July","","01n","","","","","","","",""
"02/07/2021","23:00","Friday","July","","01n","","","","","","","","1"
"02/07/2021","22:30","Friday","July","","01n","","","","","","","","1"
"02/07/2021","22:00","Friday","July","","01n","","","","","","","","1"
"02/07/2021","21:30","Friday","July","","02n","","","","","","","","1"
"02/07/2021","21:00","Friday","July","","02n","","","","","","","","1"
"02/07/2021","20:30","Friday","July","","03n","","","","","","","","1"
"02/07/2021","20:00","Friday","July","","03n","","","82.25","","82","","","1"
"02/07/2021","19:30","Friday","July","","02d","","","80.4","","80","","","1"
"02/07/2021","19:00","Friday","July","","02d","","","84.7","","84","","","1"
"02/07/2021","18:30","Friday","July","","02d","","","","","","","","1"
"02/07/2021","18:00","Friday","July","","02d","","","25.5","","25","","","1"
"02/07/2021","17:30","Friday","July","","01d","","","30","","30","","","1"
"02/07/2021","17:00","Friday","July","","01d","","","","","","","","1"
"02/07/2021","16:30","Friday","July","","01d","","","","","","","","1"
"02/07/2021","16:00","Friday","July","","01d","","","","","","","","1"
"02/07/2021","15:30","Friday","July","","02d","","","","","","","","1"
"02/07/2021","15:00","Friday","July","","02d","","","","","","","","1"
"02/07/2021","14:30","Friday","July","","02d","","","","","","","","1"
"02/07/2021","14:00","Friday","July","","02d","","","","","","","","1"
"02/07/2021","13:30","Friday","July","","02d","","","","","","","","1"
"02/07/2021","13:00","Friday","July","","02d","","","","","","","","1"
"02/07/2021","12:30","Friday","July","","02d","","","","","","","","1"
"02/07/2021","12:00","Friday","July","","02d","","","14.7","","14","","","1"
"02/07/2021","11:30","Friday","July","","01d","","","33","","33","","","1"
"02/07/2021","11:00","Friday","July","","01d","","","11.95","","","","",""
"02/07/2021","10:30","Friday","July","","01d","","","","","","","",""
"02/07/2021","10:00","Friday","July","","01d","","","28.5","","","","",""
"02/07/2021","09:30","Friday","July","","01d","","","","","","","",""
"02/07/2021","09:00","Friday","July","","01d","","","","","","","",""
"01/07/2021","23:30","Thursday","July","","01n","","","","","","","",""
"01/07/2021","23:00","Thursday","July","","01n","","","","","","","","1"
"01/07/2021","22:30","Thursday","July","","01n","","","","","","","","1"
"01/07/2021","22:00","Thursday","July","","01n","","","","","","","","1"
"01/07/2021","21:30","Thursday","July","","01n","","","","","","","","1"
"01/07/2021","21:00","Thursday","July","","01n","","","","","","","","1"
"01/07/2021","20:30","Thursday","July","","01n","","","","","","","","1"
"01/07/2021","20:00","Thursday","July","","01n","","","","","","","","1"
"01/07/2021","19:30","Thursday","July","","01d","","","","","","","","1"
"01/07/2021","19:00","Thursday","July","","01d","","","78.15","","78","","","1"
"01/07/2021","18:30","Thursday","July","","01d","","","48","","","","",""
"01/07/2021","18:00","Thursday","July","","01d","","","","","","","",""
"01/07/2021","17:30","Thursday","July","","01d","","","","","","","",""
"01/07/2021","17:00","Thursday","July","","01d","","","","","","","",""
"01/07/2021","16:30","Thursday","July","","01d","","","","","","","",""
"01/07/2021","16:00","Thursday","July","","01d","","","","","","","",""
"01/07/2021","15:30","Thursday","July","","02d","","","","","","","",""
"01/07/2021","15:00","Thursday","July","","02d","","","","","","","","1"
"01/07/2021","14:30","Thursday","July","","02d","","","","","","","","1"
"01/07/2021","14:00","Thursday","July","","02d","","","","","","","","1"
"01/07/2021","13:30","Thursday","July","","02d","","","","","","","","1"
"01/07/2021","13:00","Thursday","July","","02d","","","","","","","","1"
"01/07/2021","12:30","Thursday","July","","01d","","","","","","","","1"
"01/07/2021","12:00","Thursday","July","","01d","","","14.95","","14","","","1"
"01/07/2021","11:30","Thursday","July","","01d","","","","","","","","1"
"01/07/2021","11:00","Thursday","July","","01d","","","39.4","","39","","","1"
"01/07/2021","10:30","Thursday","July","","01d","","","10","","10","","","1"
"01/07/2021","10:00","Thursday","July","","01d","","","","","","","",""
"01/07/2021","09:30","Thursday","July","","01d","","","","","","","",""
"01/07/2021","09:00","Thursday","July","","01d","","","","","","","",""
"30/06/2021","23:30","Wednesday","June","","01n","","","","","","","",""
"30/06/2021","23:00","Wednesday","June","","01n","","","","","","","",""
"30/06/2021","22:30","Wednesday","June","","01n","","","","","","","","1"
"30/06/2021","22:00","Wednesday","June","","01n","","","","","","","","1"
"30/06/2021","21:30","Wednesday","June","","01n","","","","","","","","1"
"30/06/2021","21:00","Wednesday","June","","01n","","","","","","","","1"
"30/06/2021","20:30","Wednesday","June","","01n","","","","","","","","1"
"30/06/2021","20:00","Wednesday","June","","01n","","","19.4","","19","","","1"
"30/06/2021","19:30","Wednesday","June","","02d","","","34.8","","34","","","1"
"30/06/2021","19:00","Wednesday","June","","02d","","","12.5","","12","","","1"
"30/06/2021","18:30","Wednesday","June","","02d","","","53.85","","53","","","1"
"30/06/2021","18:00","Wednesday","June","","02d","","","29.45","","29","","","1"
"30/06/2021","17:30","Wednesday","June","","02d","","","","","","","","1"
"30/06/2021","17:00","Wednesday","June","","02d","","","11.95","","11","","","1"
"30/06/2021","16:30","Wednesday","June","","02d","","","","","","","","1"
"30/06/2021","16:00","Wednesday","June","","02d","","","","","","","","1"
"30/06/2021","15:30","Wednesday","June","","02d","","","","","","","","1"
"30/06/2021","15:00","Wednesday","June","","02d","","","","","","","","1"
"30/06/2021","14:30","Wednesday","June","","02d","","","","","","","","1"
"30/06/2021","14:00","Wednesday","June","","02d","","","","","","","","1"
"30/06/2021","13:30","Wednesday","June","","02d","","","","","","","","1"
"30/06/2021","13:00","Wednesday","June","","02d","","","","","","","","1"
"30/06/2021","12:30","Wednesday","June","","02d","","","","","","","","1"
"30/06/2021","12:00","Wednesday","June","","02d","","","","","","","","1"
"30/06/2021","11:30","Wednesday","June","","02d","","","","","","","","1"
"30/06/2021","11:00","Wednesday","June","","02d","","","","","","","","1"
"30/06/2021","10:30","Wednesday","June","","02d","","","29","","29","","","1"
"30/06/2021","10:00","Wednesday","June","","02d","","","19.5","","","","",""
"30/06/2021","09:30","Wednesday","June","","03d","","","","","","","",""
"30/06/2021","09:00","Wednesday","June","","03d","","","","","","","",""
"29/06/2021","23:30","Tuesday","June","","01n","","","","","","","",""
"29/06/2021","23:00","Tuesday","June","","01n","","","","","","","","1"
"29/06/2021","22:30","Tuesday","June","","01n","","","","","","","","1"
"29/06/2021","22:00","Tuesday","June","","01n","","","","","","","","1"
"29/06/2021","21:30","Tuesday","June","","01n","","","","","","","","1"
"29/06/2021","21:00","Tuesday","June","","01n","","","","","","","","1"
"29/06/2021","20:30","Tuesday","June","","02n","","","29.4","","29","","","1"
"29/06/2021","20:00","Tuesday","June","","02n","","","13","","13","","","1"
"29/06/2021","19:30","Tuesday","June","","02d","","","13.2","","13","","","1"
"29/06/2021","19:00","Tuesday","June","","02d","","","37.75","","37","","","1"
"29/06/2021","18:30","Tuesday","June","","02d","","","","","","","","1"
"29/06/2021","18:00","Tuesday","June","","02d","","","70","","70","","","1"
"29/06/2021","17:30","Tuesday","June","","01d","","","","","","","","1"
"29/06/2021","17:00","Tuesday","June","","01d","","","","","","","","1"
"29/06/2021","16:30","Tuesday","June","","01d","","","","","","","","1"
"29/06/2021","16:00","Tuesday","June","","01d","","","","","","","","1"
"29/06/2021","15:30","Tuesday","June","","02d","","","","","","","","1"
"29/06/2021","15:00","Tuesday","June","","02d","","","","","","","","1"
"29/06/2021","14:30","Tuesday","June","","03d","","","","","","","","1"
"29/06/2021","14:00","Tuesday","June","","03d","","","","","","","","1"
"29/06/2021","13:30","Tuesday","June","","02d","","","","","","","","1"
"29/06/2021","13:00","Tuesday","June","","02d","","","","","","","","1"
"29/06/2021","12:30","Tuesday","June","","01d","","","","","","","","1"
"29/06/2021","12:00","Tuesday","June","","01d","","","27.65","","27","","","1"
"29/06/2021","11:30","Tuesday","June","","01d","","","30.9","","30","","","1"
"29/06/2021","11:00","Tuesday","June","","01d","","","","","","","",""
"29/06/2021","10:30","Tuesday","June","","01d","","","","","","","",""
"29/06/2021","10:00","Tuesday","June","","01d","","","25.9","","","","",""
"29/06/2021","09:30","Tuesday","June","","01d","","","","","","","",""
"29/06/2021","09:00","Tuesday","June","","01d","","","","","","","",""
"28/06/2021","23:30","Monday","June","","02n","","","","","","","",""
"28/06/2021","23:00","Monday","June","","02n","","","","","","","","1"
"28/06/2021","22:30","Monday","June","","11n","","","","","","","","1"
"28/06/2021","22:00","Monday","June","","11n","","","","","","","","1"
"28/06/2021","21:30","Monday","June","","02n","","","","","","","","1"
"28/06/2021","21:00","Monday","June","","02n","","","","","","","","1"
"28/06/2021","20:30","Monday","June","","11n","","","","","","","","1"
"28/06/2021","20:00","Monday","June","","11n","","","26.3","","26","","","1"
"28/06/2021","19:30","Monday","June","","03d","","","75.55","","75","","","1"
"28/06/2021","19:00","Monday","June","","03d","","","144.45","","144","","","1"
"28/06/2021","18:30","Monday","June","","02d","","","25.65","","25","","","1"
"28/06/2021","18:00","Monday","June","","02d","","","","","","","","1"
"28/06/2021","17:30","Monday","June","","02d","","","","","","","","1"
"28/06/2021","17:00","Monday","June","","02d","","","49.35","","49","","","1"
"28/06/2021","16:30","Monday","June","","01d","","","","","","","","1"
"28/06/2021","16:00","Monday","June","","01d","","","","","","","","1"
"28/06/2021","15:30","Monday","June","","01d","","","","","","","","1"
"28/06/2021","15:00","Monday","June","","01d","","","","","","","","1"
"28/06/2021","14:30","Monday","June","","01d","","","","","","","","1"
"28/06/2021","14:00","Monday","June","","01d","","","","","","","","1"
"28/06/2021","13:30","Monday","June","","01d","","","","","","","","1"
"28/06/2021","13:00","Monday","June","","01d","","","","","","","","1"
"28/06/2021","12:30","Monday","June","","01d","","","","","","","","1"
"28/06/2021","12:00","Monday","June","","01d","","","30.2","","30","","","1"
"28/06/2021","11:30","Monday","June","","01d","","","11.95","","11","","","1"
"28/06/2021","11:00","Monday","June","","01d","","","","","","","",""
"28/06/2021","10:30","Monday","June","","01d","","","15","","","","",""
"28/06/2021","10:00","Monday","June","","01d","","","","","","","",""
"28/06/2021","09:30","Monday","June","","01d","","","","","","","",""
"28/06/2021","09:00","Monday","June","","01d","","","","","","","",""
"27/06/2021","23:30","Sunday","June","","01n","","","","","","","",""
"27/06/2021","23:00","Sunday","June","","01n","","","","","","","","1"
"27/06/2021","22:30","Sunday","June","","01n","","","","","","","","1"
"27/06/2021","22:00","Sunday","June","","01n","","","","","","","","1"
"27/06/2021","21:30","Sunday","June","","01n","","","","","","","","1"
"27/06/2021","21:00","Sunday","June","","01n","","","","","","","","1"
"27/06/2021","20:30","Sunday","June","","01n","","","14.4","","14","","","1"
"27/06/2021","20:00","Sunday","June","","01n","","","26.95","","26","","","1"
"27/06/2021","19:30","Sunday","June","","01d","","","14.4","","14","","","1"
"27/06/2021","19:00","Sunday","June","","01d","","","41.75","","41","","","1"
"27/06/2021","18:30","Sunday","June","","01d","","","112.15","","112","","","1"
"27/06/2021","18:00","Sunday","June","","01d","","","","","","","","1"
"27/06/2021","17:30","Sunday","June","","01d","","","49.45","","49","","","1"
"27/06/2021","17:00","Sunday","June","","01d","","","14","","14","","","1"
"27/06/2021","16:30","Sunday","June","","02d","","","","","","","","1"
"27/06/2021","16:00","Sunday","June","","02d","","","","","","","","1"
"27/06/2021","15:30","Sunday","June","","02d","","","","","","","","1"
"27/06/2021","15:00","Sunday","June","","02d","","","","","","","","1"
"27/06/2021","14:30","Sunday","June","","02d","","","","","","","","1"
"27/06/2021","14:00","Sunday","June","","02d","","","","","","","","1"
"27/06/2021","13:30","Sunday","June","","02d","","","","","","","","1"
"27/06/2021","13:00","Sunday","June","","02d","","","","","","","","1"
"27/06/2021","12:30","Sunday","June","","01d","","","","","","","","1"
"27/06/2021","12:00","Sunday","June","","01d","","","10.9","","10","","","1"
"27/06/2021","11:30","Sunday","June","","01d","","","","","","","","1"
"27/06/2021","11:00","Sunday","June","","01d","","","42.15","","","","",""
"27/06/2021","10:30","Sunday","June","","01d","","","14.5","","","","",""
"27/06/2021","10:00","Sunday","June","","01d","","","13.4","","","","",""
"27/06/2021","09:30","Sunday","June","","01d","","","","","","","",""
"27/06/2021","09:00","Sunday","June","","01d","","","","","","","",""
"26/06/2021","23:30","Saturday","June","","03n","","","","","","","",""
"26/06/2021","23:00","Saturday","June","","03n","","","","","","","","1"
"26/06/2021","22:30","Saturday","June","","04n","","","","","","","","1"
"26/06/2021","22:00","Saturday","June","","04n","","","","","","","","1"
"26/06/2021","21:30","Saturday","June","","01n","","","","","","","","1"
"26/06/2021","21:00","Saturday","June","","01n","","","","","","","","1"
"26/06/2021","20:30","Saturday","June","","01n","","","","","","","","1"
"26/06/2021","20:00","Saturday","June","","01n","","","7.4","","7","","","1"
"26/06/2021","19:30","Saturday","June","","01d","","","","","","","","1"
"26/06/2021","19:00","Saturday","June","","01d","","","103","","103","","","1"
"26/06/2021","18:30","Saturday","June","","10d","","","47.9","","47","","","1"
"26/06/2021","18:00","Saturday","June","","10d","","","66.4","","66","","","1"
"26/06/2021","17:30","Saturday","June","","02d","","","30.7","","30","","","1"
"26/06/2021","17:00","Saturday","June","","02d","","","","","","","","1"
"26/06/2021","16:30","Saturday","June","","02d","","","","","","","","1"
"26/06/2021","16:00","Saturday","June","","02d","","","","","","","","1"
"26/06/2021","15:30","Saturday","June","","02d","","","","","","","","1"
"26/06/2021","15:00","Saturday","June","","02d","","","","","","","","1"
"26/06/2021","14:30","Saturday","June","","02d","","","","","","","","1"
"26/06/2021","14:00","Saturday","June","","02d","","","","","","","","1"
"26/06/2021","13:30","Saturday","June","","02d","","","","","","","","1"
"26/06/2021","13:00","Saturday","June","","02d","","","","","","","","1"
"26/06/2021","12:30","Saturday","June","","02d","","","","","","","","1"
"26/06/2021","12:00","Saturday","June","","02d","","","79.5","","79","","","1"
"26/06/2021","11:30","Saturday","June","","01d","","","12.45","","12","","","1"
"26/06/2021","11:00","Saturday","June","","01d","","","","","","","",""
"26/06/2021","10:30","Saturday","June","","01d","","","","","","","",""
"26/06/2021","10:00","Saturday","June","","01d","","","46.9","","","","",""
"26/06/2021","09:30","Saturday","June","","01d","","","","","","","",""
"26/06/2021","09:00","Saturday","June","","01d","","","","","","","",""
"25/06/2021","23:30","Friday","June","","01n","","","","","","","",""
"25/06/2021","23:00","Friday","June","","01n","","","","","","","","1"
